index,running,waiting,started,step,time,relative_time,broken,timedout,agreement,results,n_negotiators,has_error,error_details,erred_negotiator,erred_agent,threads,last_thread,current_offer,current_proposer,current_proposer_agent,n_acceptances,new_offers,new_offerer_agents,last_negotiator,utilities,max_utils,reserved_values,partners,params,run_id,execution_time,negotiator_names,negotiator_ids,negotiator_types,negotiator_times,n_steps,time_limit,pend,pend_per_second,step_time_limit,negotiator_time_limit,annotation,scenario,mechanism_name,mechanism_type,effective_scenario_name,last_step,last_time,rep,n_repetitions,pareto_optimality,nash_optimality,kalai_optimality,modified_kalai_optimality,max_welfare_optimality,__weakref__
237,False,False,True,288,1.2272892500041053,0.993127147766323,False,False,"('314_685',)",,2,False,,,,{},,['314_685'],nTUCULiZp,,2,"[['nTUCULiZp', ['314_685']]]",[None],Shochan@0,"(0.5476261739818211, 0.6219388938771899)","[1.0, 1.0]","(0.027441839804024756, 0.5611273150736306)","['Shochan', 'RVFitter']",,3233188834194439855,1.227337834003265,"['Shochan@0', 'RVFitter@1']","['nTUCULiZp', 'nbdwfEirB']","['myagent.helpers.shocan.Shochan', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[1.2042231999221258, 0.006486575730377808]",290,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",S0,3233188834194439855,negmas.sao.mechanism.SAOMechanism,3233188834194439855,288,1.2272892500041053,0,5,1.0,0.8143812745293411,0.7658423812700428,0.9626901962618604,1.0,
238,False,False,True,786,1.6698023329954594,1.0,False,True,,,2,False,,,,{},,['657_342'],n3FH3GbJ4,,1,"[['njiSYboLf', ['902_97']], ['n3FH3GbJ4', ['657_342']]]","[None, None]",Shochan@1,"(0.3270895455918036, 0.5635107556759603)","[1.0, 1.0]","(0.3270895455918036, 0.5635107556759603)","['AwesomeNegotiator', 'Shochan']",,-5297411582329729929,1.6698762080050074,"['AwesomeNegotiator@0', 'Shochan@1']","['njiSYboLf', 'n3FH3GbJ4']","['__main__.AwesomeNegotiator', 'myagent.helpers.shocan.Shochan']","[0.013675305308424868, 1.61276927930885]",786,inf,0,0,inf,inf,"{'rep': 4, 'n_repetitions': 5}",S2,-5297411582329729929,negmas.sao.mechanism.SAOMechanism,-5297411582329729929,786,1.6698023329954594,4,5,0.8812375059402838,0.8746742872698855,0.8799636555775956,0.8187171091319874,0.7610066855988639,
239,False,False,True,596,0.05233820799912792,0.8468085106382979,False,False,"('762_237',)",,2,False,,,,{},,['762_237'],nwPWS6ZWd,,2,"[['nwPWS6ZWd', ['762_237']]]",[None],UOAgent@0,"(0.9081689653270122, 0.6467506852102907)","[0.9892530450686835, 0.9999999969896354]","(0.5209143183374337, 0.13140475186614992)","['UOAgent', 'RVFitter']",,-1407930735099589507,0.05238195799756795,"['UOAgent@0', 'RVFitter@1']","['nwPWS6ZWd', 'nbeide0M9']","['myagent.helpers.uoagents.UOAgent', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[0.0120143946405733, 0.01134518618346192]",704,inf,0,0,inf,inf,"{'rep': 3, 'n_repetitions': 5}",S6,-1407930735099589507,negmas.sao.mechanism.SAOMechanism,-1407930735099589507,596,0.05233820799912792,3,5,1.0,0.9951671010372792,0.9402833217381954,0.862047975373462,0.9863546611388232,
240,False,False,True,52,0.007006917003309354,0.9636363636363636,False,False,"('827_172',)",,2,False,,,,{},,['827_172'],n3gWb3Fiw,,2,[],"[None, None]",RVFitter@1,"(0.6136967181898806, 0.42313153073435134)","[1.0, 1.0]","(0.19652485722914453, 0.16424952297751227)","['AwesomeNegotiator', 'RVFitter']",,-3563927544700890824,0.007045874997857027,"['AwesomeNegotiator@0', 'RVFitter@1']","['nBcaRVlqd', 'n3gWb3Fiw']","['__main__.AwesomeNegotiator', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[0.002201049923314713, 0.00232812792819459]",54,inf,0,0,inf,inf,"{'rep': 4, 'n_repetitions': 5}",S4,-3563927544700890824,negmas.sao.mechanism.SAOMechanism,-3563927544700890824,52,0.007006917003309354,4,5,0.9712818000804148,0.8815043759273169,0.8815043759273169,0.8815043759273169,0.9273605915206004,
241,False,False,True,230,0.36259345899452455,1.0,False,True,,,2,False,,,,{},,"['v2', 'v1', 'v2']",n5QlDm7Hq,,1,"[['nkzXJVUZh', ['v10', 'v1', 'v6']], ['n5QlDm7Hq', ['v2', 'v1', 'v2']]]","[None, None]",UOAgent@1,"(0.6784212192414283, 0.6026531277807107)","[0.9836069951618305, 0.9998116757540438]","(0.6784212192414283, 0.6026531277807107)","['Shochan', 'UOAgent']",,4439010788256486405,0.36265441599243786,"['Shochan@0', 'UOAgent@1']","['nkzXJVUZh', 'n5QlDm7Hq']","['myagent.helpers.shocan.Shochan', 'myagent.helpers.uoagents.UOAgent']","[0.33346839719160926, 0.016109805990708992]",230,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",DivideThePies7,4439010788256486405,negmas.sao.mechanism.SAOMechanism,4439010788256486405,230,0.36259345899452455,0,5,0.9712353725454931,0.9335767690614442,0.9645924193873043,0.9650859009231038,0.9295373429040124,
242,False,False,True,493,0.041521209001075476,0.700709219858156,False,False,"('767_232',)",,2,False,,,,{},,['767_232'],nqkoU41VG,,2,"[['nqkoU41VG', ['767_232']]]",[None],RVFitter@0,"(0.7062745031878888, 0.8573628482964047)","[0.9892530450686835, 0.9999999969896354]","(0.5209143183374337, 0.13140475186614992)","['RVFitter', 'AwesomeNegotiator']",,19078924370017959,0.04157104100158904,"['RVFitter@0', 'AwesomeNegotiator@1']","['nqkoU41VG', 'nebkgXI0y']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', '__main__.AwesomeNegotiator']","[0.008431419395492412, 0.010784199068439193]",704,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",S6,19078924370017959,negmas.sao.mechanism.SAOMechanism,19078924370017959,493,0.041521209001075476,0,5,1.0,0.7970856195344971,0.7333039129138668,0.9296127009762396,0.9918846864108734,
243,False,False,True,1956,10.511907666004845,0.9979602243753187,False,False,"('v7', 'v4', 'v4')",,2,False,,,,{},,"['v7', 'v4', 'v4']",nqzFZBjy3,,2,"[['nqzFZBjy3', ['v7', 'v4', 'v4']]]",[None],UOAgent@0,"(0.7448929607930865, 0.4229695800550901)","[0.9901484773520384, 0.9709491305321089]","(0.34365556411290143, 0.24015350268590402)","['UOAgent', 'Shochan']",,-1852822151850090825,10.51194774999749,"['UOAgent@0', 'Shochan@1']","['nqzFZBjy3', 'nIhBphFnV']","['myagent.helpers.uoagents.UOAgent', 'myagent.helpers.shocan.Shochan']","[0.05878224426123779, 10.33357340747898]",1960,inf,0,0,inf,inf,"{'rep': 1, 'n_repetitions': 5}",DivideThePies3,-1852822151850090825,negmas.sao.mechanism.SAOMechanism,-1852822151850090825,1956,10.511907666004845,1,5,1.0,0.8445117549126473,0.8454856735321259,0.8184261719220065,0.988007524678174,
244,False,False,True,4495,3.307915209006751,0.9700107874865156,False,False,"('301_698',)",,2,False,,,,{},,['301_698'],nkw4hGUDJ,,2,[],"[None, None]",RVFitter@1,"(0.8629558756514497, 0.13897903677718054)","[1.0, 1.0]","(0.3601466409842349, 0.1373045019914979)","['UOAgent', 'RVFitter']",,-3880617997882476288,3.307958375007729,"['UOAgent@0', 'RVFitter@1']","['n5DkQoxAe', 'nkw4hGUDJ']","['myagent.helpers.uoagents.UOAgent', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[0.09692987715243362, 2.9871181609050836]",4634,inf,0,0,inf,inf,"{'rep': 1, 'n_repetitions': 5}",S9,-3880617997882476288,negmas.sao.mechanism.SAOMechanism,-3880617997882476288,4495,3.307915209006751,1,5,1.0,0.7271106762278117,0.7530230153089178,0.6396792308788717,0.9655114771372801,
245,False,False,True,52,0.09034516599786002,0.9636363636363636,False,False,"('275_724',)",,2,False,,,,{},,['275_724'],n5n9YJftG,,2,"[['n5n9YJftG', ['275_724']]]",[None],Shochan@0,"(0.6417740128808425, 0.4759211973984305)","[1.0, 1.0]","(0.19652485722914453, 0.16424952297751227)","['Shochan', 'RVFitter']",,-6544775049048718649,0.0903887919994304,"['Shochan@0', 'RVFitter@1']","['n5n9YJftG', 'nTnLlj0nG']","['myagent.helpers.shocan.Shochan', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[0.0847260409645969, 0.002650082125910558]",54,inf,0,0,inf,inf,"{'rep': 1, 'n_repetitions': 5}",S4,-6544775049048718649,negmas.sao.mechanism.SAOMechanism,-6544775049048718649,52,0.09034516599786002,1,5,1.0,0.9009909018167631,0.9009909018167631,0.9009909018167631,0.9996896712833225,
246,False,False,True,230,0.022653957988950424,1.0,False,False,"('v6', 'v5', 'v5')",,2,False,,,,{},,"['v6', 'v5', 'v5']",nBaGPUjbF,,2,[],"[None, None]",RVFitter@1,"(0.7078010021705415, 0.6309845597197563)","[0.9836069951618305, 0.9998116757540438]","(0.6784212192414283, 0.6026531277807107)","['UOAgent', 'RVFitter']",,-1369956183267618144,0.022689459001412615,"['UOAgent@0', 'RVFitter@1']","['n9tHgP2U0', 'nBaGPUjbF']","['myagent.helpers.uoagents.UOAgent', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[0.00630560822901316, 0.005055872927187011]",230,inf,0,0,inf,inf,"{'rep': 2, 'n_repetitions': 5}",DivideThePies7,-1369956183267618144,negmas.sao.mechanism.SAOMechanism,-1369956183267618144,230,0.022653957988950424,2,5,1.0,0.9624479798722889,1.0,0.9762952484131631,0.9714121407633313,
247,False,False,True,116,0.7294847500015749,1.0,False,True,,,2,False,,,,{},,"['v5', 'v6', 'v8']",nFxHeVFdf,,1,"[['nzXGxoNnR', ['v6', 'v7', 'v8']], ['nFxHeVFdf', ['v5', 'v6', 'v8']]]","[None, None]",AwesomeNegotiator@1,"(0.2341757033874725, 0.47357940248705105)","[0.9995451759208128, 0.9999971527353761]","(0.2341757033874725, 0.47357940248705105)","['Shochan', 'AwesomeNegotiator']",,-3594530427098842613,0.7295474999991711,"['Shochan@0', 'AwesomeNegotiator@1']","['nzXGxoNnR', 'nFxHeVFdf']","['myagent.helpers.shocan.Shochan', '__main__.AwesomeNegotiator']","[0.7177714960125741, 0.004725469130789861]",116,inf,0,0,inf,inf,"{'rep': 4, 'n_repetitions': 5}",DivideThePies8,-3594530427098842613,negmas.sao.mechanism.SAOMechanism,-3594530427098842613,116,0.7294847500015749,4,5,0.8470250714586299,0.821886305643839,0.8470250714586299,0.7947293119067191,0.6723134937167548,
248,False,False,True,1774,0.23146416700910777,0.9051504334523203,False,False,"('v3', 'v10', 'v7')",,2,False,,,,{},,"['v3', 'v10', 'v7']",nqZ0yrPjo,,2,"[['nqZ0yrPjo', ['v3', 'v10', 'v7']]]",[None],RVFitter@0,"(0.45916315201068053, 0.5402087785400663)","[0.9901484773520384, 0.9709491305321089]","(0.34365556411290143, 0.24015350268590402)","['RVFitter', 'AwesomeNegotiator']",,-6695527217761853533,0.2315103330038255,"['RVFitter@0', 'AwesomeNegotiator@1']","['nqZ0yrPjo', 'nPY8Wu964']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', '__main__.AwesomeNegotiator']","[0.04439168254612014, 0.10229354350303765]",1960,inf,0,0,inf,inf,"{'rep': 2, 'n_repetitions': 5}",DivideThePies3,-6695527217761853533,negmas.sao.mechanism.SAOMechanism,-6695527217761853533,1774,0.23146416700910777,2,5,0.9325563270827915,0.8732290665536835,0.8727382741787008,0.8937477531024539,0.8454650721301393,
249,False,False,True,13,0.031878458001301624,1.0,False,False,"('766_233',)",,2,False,,,,{},,['766_233'],nfcxVVsWA,,2,[],"[None, None]",UOAgent@1,"(0.7934985084326868, 0.5710733912420074)","[0.989264394016533, 0.9915409139480771]","(0.47816550427842364, 0.16875877490473085)","['Shochan', 'UOAgent']",,2532081758598918894,0.031923625007038936,"['Shochan@0', 'UOAgent@1']","['nUkL1bof4', 'nfcxVVsWA']","['myagent.helpers.shocan.Shochan', 'myagent.helpers.uoagents.UOAgent']","[0.027198371084523387, 0.003934916981961578]",13,inf,0,0,inf,inf,"{'rep': 1, 'n_repetitions': 5}",S1,2532081758598918894,negmas.sao.mechanism.SAOMechanism,2532081758598918894,13,0.031878458001301624,1,5,1.0,0.8520427936875007,0.9525250079942447,0.8746897618838505,0.9140845490506934,
250,False,False,True,627,0.05279162499937229,0.8907801418439716,False,False,"('902_97',)",,2,False,,,,{},,['902_97'],nJOQTsbuI,,2,"[['nJOQTsbuI', ['902_97']]]",[None],AwesomeNegotiator@0,"(0.9892530450686835, 0.5191116553193436)","[0.9892530450686835, 0.9999999969896354]","(0.5209143183374337, 0.13140475186614992)","['AwesomeNegotiator', 'AwesomeNegotiator']",,202862337116310936,0.05283945800329093,"['AwesomeNegotiator@0', 'AwesomeNegotiator@1']","['nJOQTsbuI', 'nh3o1vSUD']","['__main__.AwesomeNegotiator', '__main__.AwesomeNegotiator']","[0.013412238738965243, 0.012121019681217149]",704,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",S6,202862337116310936,negmas.sao.mechanism.SAOMechanism,202862337116310936,627,0.05279162499937229,0,5,1.0,0.8875237935827867,0.9520328562744398,0.7550091625667729,0.9568227865735,
251,False,False,True,116,0.7584881249931641,1.0,False,False,"('v7', 'v7', 'v2')",,2,False,,,,{},,"['v7', 'v7', 'v2']",nenfILzR3,,2,[],"[None, None]",RVFitter@1,"(0.4754951024555656, 0.5525228078956996)","[0.9995451759208128, 0.9999971527353761]","(0.2341757033874725, 0.47357940248705105)","['Shochan', 'RVFitter']",,2058760634855582304,0.7585287920082919,"['Shochan@0', 'RVFitter@1']","['nr92Cvub0', 'nenfILzR3']","['myagent.helpers.shocan.Shochan', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[0.7476579097856302, 0.0038962350809015334]",116,inf,0,0,inf,inf,"{'rep': 4, 'n_repetitions': 5}",DivideThePies8,2058760634855582304,negmas.sao.mechanism.SAOMechanism,2058760634855582304,116,0.7584881249931641,4,5,0.999335729390474,0.8694882172319156,0.9248315529455077,0.9637228049755251,0.9765387874632858,
252,False,False,True,652,0.10922300000675023,0.926241134751773,False,False,"('63_936',)",,2,False,,,,{},,['63_936'],nYngNVwEA,,2,[],"[None, None]",UOAgent@1,"(0.6811985708533632, 0.8747997914678152)","[0.9892530450686835, 0.9999999969896354]","(0.5209143183374337, 0.13140475186614992)","['AwesomeNegotiator', 'UOAgent']",,-5260446122606012592,0.10926804199698381,"['AwesomeNegotiator@0', 'UOAgent@1']","['nmszoQNw4', 'nYngNVwEA']","['__main__.AwesomeNegotiator', 'myagent.helpers.uoagents.UOAgent']","[0.014312693907413632, 0.06527854097657837]",704,inf,0,0,inf,inf,"{'rep': 3, 'n_repetitions': 5}",S6,-5260446122606012592,negmas.sao.mechanism.SAOMechanism,-5260446122606012592,652,0.10922300000675023,3,5,1.0,0.7757169869370436,0.712128660940735,0.9079351342130887,0.9870389359794449,
253,False,False,True,12,0.05519083399849478,0.9285714285714286,False,False,"('766_233',)",,2,False,,,,{},,['766_233'],n6cot1XB5,,2,[],"[None, None]",Shochan@1,"(0.7934985084326868, 0.5710733912420074)","[0.989264394016533, 0.9915409139480771]","(0.47816550427842364, 0.16875877490473085)","['RVFitter', 'Shochan']",,3984956214193543870,0.05523262500355486,"['RVFitter@0', 'Shochan@1']","['nqEbJpzw0', 'n6cot1XB5']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', 'myagent.helpers.shocan.Shochan']","[0.0017749149556038901, 0.052700498039484955]",13,inf,0,0,inf,inf,"{'rep': 2, 'n_repetitions': 5}",S1,3984956214193543870,negmas.sao.mechanism.SAOMechanism,3984956214193543870,12,0.05519083399849478,2,5,1.0,0.8520427936875007,0.9525250079942447,0.8746897618838505,0.9140845490506934,
254,False,False,True,13,0.005897499999264255,1.0,False,False,"('260_739',)",,2,False,,,,{},,['260_739'],n4jkgrmKI,,2,"[['n4jkgrmKI', ['260_739']]]",[None],AwesomeNegotiator@0,"(0.8084869677514228, 0.5657198250152616)","[0.989264394016533, 0.9915409139480771]","(0.47816550427842364, 0.16875877490473085)","['AwesomeNegotiator', 'AwesomeNegotiator']",,5992853233529184697,0.005931583000347018,"['AwesomeNegotiator@0', 'AwesomeNegotiator@1']","['n4jkgrmKI', 'npnNM5aWU']","['__main__.AwesomeNegotiator', '__main__.AwesomeNegotiator']","[0.002357877980102785, 0.0029193749505793676]",13,inf,0,0,inf,inf,"{'rep': 1, 'n_repetitions': 5}",S1,5992853233529184697,negmas.sao.mechanism.SAOMechanism,5992853233529184697,13,0.005897499999264255,1,5,1.0,0.8634138745028326,0.9638967603448905,0.863318847234739,0.9205386662058561,
255,False,False,True,4575,9.540969041001517,0.9872707659115426,False,False,"('133_866',)",,2,False,,,,{},,['133_866'],n11YJrBIE,,2,[],"[None, None]",RVFitter@1,"(0.8261254594602245, 0.1777308348070542)","[1.0, 1.0]","(0.3601466409842349, 0.1373045019914979)","['Shochan', 'RVFitter']",,4061963022505872992,9.54101337499742,"['Shochan@0', 'RVFitter@1']","['nP00iVpSA', 'n11YJrBIE']","['myagent.helpers.shocan.Shochan', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[9.072571149954456, 0.21819144685287029]",4634,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",S9,4061963022505872992,negmas.sao.mechanism.SAOMechanism,4061963022505872992,4575,9.540969041001517,0,5,1.0,0.7649032832837168,0.790815803008782,0.6774714201522156,0.9673630107989645,
256,False,False,True,289,0.7194357499975013,0.9965635738831615,False,False,"('418_581',)",,2,False,,,,{},,['418_581'],nhgWjpHe2,,2,[],"[None, None]",Shochan@1,"(0.315308153134893, 0.7823227690580122)","[1.0, 1.0]","(0.027441839804024756, 0.5611273150736306)","['AwesomeNegotiator', 'Shochan']",,8534008063520577703,0.7194792910013348,"['AwesomeNegotiator@0', 'Shochan@1']","['nUTbu5I8F', 'nhgWjpHe2']","['__main__.AwesomeNegotiator', 'myagent.helpers.shocan.Shochan']","[0.006117890065070242, 0.6971161870169453]",290,inf,0,0,inf,inf,"{'rep': 4, 'n_repetitions': 5}",S0,8534008063520577703,negmas.sao.mechanism.SAOMechanism,8534008063520577703,289,0.7194357499975013,4,5,1.0,0.9860007775949089,0.9654603291457927,0.7648545379936267,0.9384949605259779,
257,False,False,True,606,1.4211095420032507,1.0,False,True,,,2,False,,,,{},,['352_647'],n6zqLNNdQ,,1,"[['nNRlyQhuf', ['857_142']], ['n6zqLNNdQ', ['352_647']]]","[None, None]",Shochan@1,"(0.46907373956157705, 0.4850247405592664)","[1.0, 1.0]","(0.46907373956157705, 0.4850247405592664)","['UOAgent', 'Shochan']",,-830470499907911891,1.4211744170024758,"['UOAgent@0', 'Shochan@1']","['nNRlyQhuf', 'n6zqLNNdQ']","['myagent.helpers.uoagents.UOAgent', 'myagent.helpers.shocan.Shochan']","[0.013053241316811182, 1.374331319151679]",606,inf,0,0,inf,inf,"{'rep': 4, 'n_repetitions': 5}",S5,-830470499907911891,negmas.sao.mechanism.SAOMechanism,-830470499907911891,606,1.4211095420032507,4,5,0.9713060613383084,0.9713060613383084,0.9713060613383084,0.9713060613383084,0.9465588937241585,
258,False,False,True,689,1.244853583004442,0.9787234042553191,False,False,"('910_89',)",,2,False,,,,{},,['910_89'],nwPl2thrM,,2,[],"[None, None]",UOAgent@1,"(0.9661552714612761, 0.5583931803027707)","[0.9892530450686835, 0.9999999969896354]","(0.5209143183374337, 0.13140475186614992)","['Shochan', 'UOAgent']",,-62118586072485344,1.2448998329928145,"['Shochan@0', 'UOAgent@1']","['nksfcQTdT', 'nwPl2thrM']","['myagent.helpers.shocan.Shochan', 'myagent.helpers.uoagents.UOAgent']","[1.1374562469281955, 0.06996667843486648]",704,inf,0,0,inf,inf,"{'rep': 1, 'n_repetitions': 5}",S6,-62118586072485344,negmas.sao.mechanism.SAOMechanism,-62118586072485344,689,1.244853583004442,1,5,1.0,0.9199335187058566,0.9844712139137869,0.7872058028109205,0.9670888595496393,
259,False,False,True,4633,11.665882500004955,0.9997842502696872,False,False,"('753_246',)",,2,False,,,,{},,['753_246'],nB5nJZyiX,,2,[],"[None, None]",Shochan@1,"(0.5117037051903686, 0.52602079229499)","[1.0, 1.0]","(0.3601466409842349, 0.1373045019914979)","['AwesomeNegotiator', 'Shochan']",,-3756867571638622139,11.665927417008788,"['AwesomeNegotiator@0', 'Shochan@1']","['nynoyTldA', 'nB5nJZyiX']","['__main__.AwesomeNegotiator', 'myagent.helpers.shocan.Shochan']","[0.06497692404082045, 11.342552536225412]",4634,inf,0,0,inf,inf,"{'rep': 1, 'n_repetitions': 5}",S9,-3756867571638622139,negmas.sao.mechanism.SAOMechanism,-3756867571638622139,4633,11.665882500004955,1,5,1.0,0.9033084302706329,0.8773959105455678,0.9907402934021341,1.0,
260,False,False,True,115,0.41194304199598264,0.9914529914529915,False,False,"('v1', 'v4', 'v5')",,2,False,,,,{},,"['v1', 'v4', 'v5']",nYhfNmaCj,,2,[],"[None, None]",Shochan@1,"(0.3451058550999514, 0.6983725251505588)","[0.9995451759208128, 0.9999971527353761]","(0.2341757033874725, 0.47357940248705105)","['RVFitter', 'Shochan']",,28110624379765121,0.411985958009609,"['RVFitter@0', 'Shochan@1']","['n04edMENI', 'nYhfNmaCj']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', 'myagent.helpers.shocan.Shochan']","[0.004079061924130656, 0.40098879582365043]",116,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",DivideThePies8,28110624379765121,negmas.sao.mechanism.SAOMechanism,28110624379765121,115,0.41194304199598264,0,5,1.0,0.9909910677487256,0.9342686935726968,0.8260306618678791,0.991225057397885,
261,False,False,True,4269,0.4506315830076346,0.9212513484358145,False,False,"('501_498',)",,2,False,,,,{},,['501_498'],nxGMOzFAX,,2,[],"[None, None]",RVFitter@1,"(0.5907957504424531, 0.43840928099084553)","[1.0, 1.0]","(0.3601466409842349, 0.1373045019914979)","['AwesomeNegotiator', 'RVFitter']",,3968900020341799623,0.45067624999501277,"['AwesomeNegotiator@0', 'RVFitter@1']","['nobnQl9YB', 'nxGMOzFAX']","['__main__.AwesomeNegotiator', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[0.04747717475402169, 0.20892562638618983]",4634,inf,0,0,inf,inf,"{'rep': 2, 'n_repetitions': 5}",S9,3968900020341799623,negmas.sao.mechanism.SAOMechanism,3968900020341799623,4269,0.4506315830076346,2,5,1.0,0.9867689854304029,0.9608564657053378,0.9257991514380959,0.9917902429086869,
262,False,False,True,13,0.007257791003212333,1.0,False,False,"('766_233',)",,2,False,,,,{},,['766_233'],n76rjK3Iq,,2,[],"[None, None]",UOAgent@1,"(0.7934985084326868, 0.5710733912420074)","[0.989264394016533, 0.9915409139480771]","(0.47816550427842364, 0.16875877490473085)","['AwesomeNegotiator', 'UOAgent']",,-8534134256152975994,0.007309874999918975,"['AwesomeNegotiator@0', 'UOAgent@1']","['nnO3PStLg', 'n76rjK3Iq']","['__main__.AwesomeNegotiator', 'myagent.helpers.uoagents.UOAgent']","[0.0027134580013807863, 0.003804128020419739]",13,inf,0,0,inf,inf,"{'rep': 1, 'n_repetitions': 5}",S1,-8534134256152975994,negmas.sao.mechanism.SAOMechanism,-8534134256152975994,13,0.007257791003212333,1,5,1.0,0.8520427936875007,0.9525250079942447,0.8746897618838505,0.9140845490506934,
263,False,False,True,256,0.022066667006583884,0.8831615120274914,False,False,"('448_551',)",,2,False,,,,{},,['448_551'],nplKT8nBm,,2,"[['nplKT8nBm', ['448_551']]]",[None],RVFitter@0,"(0.292299732278082, 0.7982069423363221)","[1.0, 1.0]","(0.027441839804024756, 0.5611273150736306)","['RVFitter', 'AwesomeNegotiator']",,6941412843737840554,0.022117375003290363,"['RVFitter@0', 'AwesomeNegotiator@1']","['nplKT8nBm', 'n6F3pgKxW']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', '__main__.AwesomeNegotiator']","[0.005190010691876523, 0.005046773803769611]",290,inf,0,0,inf,inf,"{'rep': 3, 'n_repetitions': 5}",S0,6941412843737840554,negmas.sao.mechanism.SAOMechanism,6941412843737840554,256,0.022066667006583884,3,5,1.0,0.9662309218663064,0.9852301848743952,0.7451099014872251,0.9324035956466021,
264,False,False,True,104,0.22029708299669437,0.8974358974358975,False,False,"('v7', 'v11', 'v5')",,2,False,,,,{},,"['v7', 'v11', 'v5']",nF8fR0ZjY,,2,"[['nF8fR0ZjY', ['v7', 'v11', 'v5']]]",[None],RVFitter@0,"(0.2920584175210045, 0.7081654289255076)","[0.9995451759208128, 0.9999971527353761]","(0.2341757033874725, 0.47357940248705105)","['RVFitter', 'RVFitter']",,-265348767693438383,0.22033487500448246,"['RVFitter@0', 'RVFitter@1']","['nF8fR0ZjY', 'n1ofJyoUY']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[0.11427783206454478, 0.10027106190682389]",116,inf,0,0,inf,inf,"{'rep': 4, 'n_repetitions': 5}",DivideThePies8,-265348767693438383,negmas.sao.mechanism.SAOMechanism,-265348767693438383,104,0.22029708299669437,4,5,1.0,0.9529874271035055,0.9044282983988245,0.7933234305358117,0.9501365417524591,
265,False,False,True,13,0.005662374998792075,1.0,False,False,"('260_739',)",,2,False,,,,{},,['260_739'],nLYVVEAaD,,2,"[['nLYVVEAaD', ['260_739']]]",[None],AwesomeNegotiator@0,"(0.8084869677514228, 0.5657198250152616)","[0.989264394016533, 0.9915409139480771]","(0.47816550427842364, 0.16875877490473085)","['AwesomeNegotiator', 'AwesomeNegotiator']",,-4591541867707920025,0.005701999994926155,"['AwesomeNegotiator@0', 'AwesomeNegotiator@1']","['nLYVVEAaD', 'npxqK8lmg']","['__main__.AwesomeNegotiator', '__main__.AwesomeNegotiator']","[0.0023665809858357534, 0.0026928749575745314]",13,inf,0,0,inf,inf,"{'rep': 3, 'n_repetitions': 5}",S1,-4591541867707920025,negmas.sao.mechanism.SAOMechanism,-4591541867707920025,13,0.005662374998792075,3,5,1.0,0.8634138745028326,0.9638967603448905,0.863318847234739,0.9205386662058561,
266,False,False,True,1958,17.64918466701056,0.9989801121876594,False,False,"('v4', 'v9', 'v10')",,2,False,,,,{},,"['v4', 'v9', 'v10']",n83zAizSu,,2,"[['n83zAizSu', ['v4', 'v9', 'v10']]]",[None],Shochan@0,"(0.6156814398606828, 0.5657191320532067)","[0.9901484773520384, 0.9709491305321089]","(0.34365556411290143, 0.24015350268590402)","['Shochan', 'Shochan']",,-8542411985903051224,17.649234041004092,"['Shochan@0', 'Shochan@1']","['n83zAizSu', 'npxZ7WGyT']","['myagent.helpers.shocan.Shochan', 'myagent.helpers.shocan.Shochan']","[7.115390162536642, 10.40724865529046]",1960,inf,0,0,inf,inf,"{'rep': 2, 'n_repetitions': 5}",DivideThePies3,-8542411985903051224,negmas.sao.mechanism.SAOMechanism,-8542411985903051224,1958,17.64918466701056,2,5,1.0,0.9990251787417211,1.0,0.9715873494156774,0.9994606504480416,
